Transaction_ID;Transaction_date;Supplier;Price;Payment_Type;Client ID;City;State;Country
13001;1/22/09 6:51;25715;1200;Visa;54743;Rochester Hills             ;MI;United States
13002;01/01/09 21:40;25716;1200;Mastercard;54744;Anglesea;Victoria;Australia
13003;1/27/09 18:06;25717;1200;Visa;54745;Killarney;New Providence;The Bahamas
13004;01/10/09 14:59;25718;1200;Amex;54746;Malibu                      ;CA;United States
13005;1/26/09 15:42;25719;1200;Visa;54747;Allen                       ;TX;United States
13006;01/12/09 14:37;25720;1200;Mastercard;54748;Evires;Rhone-Alpes;France
13007;1/16/09 7:58;25721;1200;Amex;54749;Den Haag;Zuid-Holland;Netherlands
13008;1/22/09 14:32;25722;1200;Visa;54750;Perth City;Western Australia;Australia
13009;1/19/09 6:50;25723;1200;Visa;54751;Redruth;England;United Kingdom
13010;1/24/09 11:54;25724;1200;Visa;54752;Bruxelles;Brussels (Bruxelles);Belgium
13011;1/13/09 13:36;25725;1200;Visa;54753;London;England;United Kingdom
13012;1/13/09 11:56;25726;1200;Diners;54754;Montreal;Quebec;Canada
13013;1/19/09 7:49;25727;1200;Amex;54755;Miami Beach                 ;FL;United States
13014;01/10/09 07:37;25728;1200;Visa;54756;Shankill;Dublin;Ireland
13015;1/20/09 5:53;25729;1200;Diners;54757;Oxford;England;United Kingdom
13016;01/06/09 10:34;25730;1200;Mastercard;54758;New York                    ;NY;United States
13017;1/23/09 5:14;25731;1200;Visa;54759;Melbourne;Victoria;Australia
13018;1/14/09 16:02;25732;1200;Mastercard;54760;Woodland Hills              ;CA;United States
13019;1/14/09 18:05;25733;1200;Visa;54761;Anchorage                   ;AK;United States
13020;01/08/09 20:52;25734;1200;Visa;54762;Yorba Linda                 ;CA;United States
13021;01/07/09 13:57;25735;1200;Visa;54763;Waiwera;Auckland;New Zealand
13022;1/25/09 10:34;25736;1200;Amex;54764;Jamaica Plain               ;MA;United States
13023;1/28/09 4:35;25737;1200;Diners;54765;Oslo;Oslo;Norway
13024;1/19/09 3:25;25738;1200;Visa;54766;Setagaya;Tokyo;Japan
13025;1/18/09 0:41;25739;3600;Visa;54767;Donauworth;Bayern;Germany
13026;1/27/09 2:38;25740;1200;Visa;54768;Bandon;Cork;Ireland
13027;1/16/09 6:04;25741;1200;Mastercard;54769;Ehingen an der Donau;Baden-Wurttemberg;Germany
13028;01/05/09 05:30;25742;1200;Visa;54770;Paris;Ile-de-France;France
13029;01/09/09 14:55;25743;1200;Visa;54771;Banbury;England;United Kingdom
13030;1/29/09 10:07;25744;1200;Visa;54772;Beverly Hills               ;CA;United States
13031;1/27/09 3:55;25745;1200;Amex;54773;Danderyd;Stockholm;Sweden
13032;1/25/09 12:35;25746;3600;Visa;54774;Sebastopol                  ;CA;United States
13033;01/03/09 16:56;25747;1200;Visa;54775;Glendora                    ;CA;United States
13034;01/12/09 12:04;25748;1200;Visa;54776;Nacka;Stockholm;Sweden
13035;1/27/09 3:19;25749;1200;Mastercard;54777;Canterbury;England;United Kingdom
13036;1/24/09 9:30;25750;1200;Visa;54778;Neuchatel;Neuchatel;Switzerland
13037;1/25/09 18:33;25751;1200;Visa;54779;Billings                    ;MT;United States
13038;1/15/09 11:43;25752;1200;Visa;54780;Libertyville                ;IL;United States
13039;1/23/09 16:30;25753;3600;Amex;54781;Temecula                    ;CA;United States
13040;01/05/09 12:57;25754;1200;Diners;54782;Boise                       ;ID;United States
13041;1/29/09 16:52;25755;1200;Visa;54783;Rock Hill                   ;SC;United States
13042;01/10/09 00:04;25678;1200;Mastercard;54784;Mililani                    ;HI;United States
13043;01/03/09 14:17;25679;3600;Visa;54785;Scamander;Tasmania;Australia
13044;1/15/09 9:00;25680;1200;Visa;54786;Freeport City;Freeport;The Bahamas
13045;1/24/09 20:58;25681;1200;Visa;54787;North Vancouver;British Columbia;Canada
13046;01/10/09 11:53;25682;1200;Visa;54788;Ludwigsburg;Baden-Wurttemberg;Germany
13047;01/04/09 17:34;25683;1200;Mastercard;54711;Rockingham;Western Australia;Australia
13048;1/28/09 0:22;25684;1200;Visa;54701;Basel;Basel-Town;Switzerland
13049;1/17/09 1:49;25685;1200;Mastercard;54702;Den Haag;Zuid-Holland;Netherlands
13050;1/25/09 17:48;25686;1200;Visa;54703;Westminster                 ;CO;United States
13051;1/22/09 5:39;25687;3600;Visa;54704;Penclawdd;Wales;United Kingdom
13052;1/19/09 15:40;25688;3600;Visa;54705;Ede;Gelderland;Netherlands
13053;1/21/09 23:52;25689;1200;Visa;54706;Plan-les-Ouattes;Geneve;Switzerland
13054;1/19/09 13:15;25690;1200;Visa;54707;Stocksund;Stockholm;Sweden
13055;1/16/09 7:35;25691;1200;Diners;54708;Stuttgart;Baden-Wurttemberg;Germany
13056;1/22/09 9:48;25692;3600;Mastercard;54709;Tunbridge Wells;England;United Kingdom
13057;1/18/09 12:05;25693;3600;Visa;54710;Issaquah                    ;WA;United States
13058;01/04/09 10:44;25694;1200;Diners;54711;Burnaby;British Columbia;Canada
13059;1/20/09 14:55;25695;1200;Mastercard;54711;Cypress                     ;CA;United States
13060;01/02/09 18:41;25696;1200;Visa;54701;Lititz                      ;PA;United States
13061;01/02/09 07:03;25697;1200;Visa;54702;London;England;United Kingdom
13062;1/21/09 7:19;25698;1200;Visa;54703;Chadds Ford                 ;PA;United States
13063;01/11/09 17:52;25699;3600;Visa;54704;St Thomas                   ;VI;United States
13064;1/16/09 17:56;25700;1200;Mastercard;54705;Coppell                     ;TX;United States
13065;01/09/09 20:00;25701;1200;Visa;54706;Ladera Ranch                ;CA;United States
13066;1/13/09 2:47;25702;1200;Visa;54707;Rathfarnham;Dublin;Ireland
13067;1/19/09 4:23;25703;3600;Mastercard;54708;Cagliari;Sardinia;Italy
13068;1/13/09 12:51;25704;1200;Visa;54709;Charlottenlund;Kobenhavn;Denmark
13069;1/29/09 7:40;25705;1200;Amex;54710;Munchen;Bayern;Germany
13070;1/21/09 4:34;25706;1200;Visa;54711;Firenze;Tuscany;Italy
13071;01/07/09 13:28;25707;1200;Mastercard;54711;Baile Atha Bui;Meath;Ireland
13072;1/26/09 16:47;25708;1200;Visa;54701;Chamonix-Mont-Blanc;Rhone-Alpes;France
13073;1/29/09 1:01;25709;1200;Diners;54702;Gingins;Vaud;Switzerland
13074;1/25/09 12:55;25710;1200;Amex;54703;Boca Raton                  ;FL;United States
13075;1/24/09 13:35;25711;1200;Visa;54704;Chaska                      ;MN;United States
13076;1/28/09 13:30;25712;1200;Visa;54705;Hghlnds Ranch               ;CO;United States
13077;1/20/09 19:08;25713;1200;Amex;54706;Atlanta                     ;GA;United States
13078;1/29/09 17:13;25714;1200;Amex;54707;Tenafly                     ;NJ;United States
13079;01/02/09 05:33;25715;1200;Visa;54708;Aberdeen;Scotland;United Kingdom
13080;1/31/09 11:03;25716;1200;Visa;54709;Djurgarden;Stockholm;Sweden
13081;1/13/09 9:16;25717;1200;Visa;54710;Nashville                   ;TN;United States
13082;1/19/09 12:38;25718;1200;Visa;54711;Munich;Bayern;Germany
13083;1/18/09 12:14;25719;3600;Mastercard;54711;Utrecht;Utrecht;Netherlands
13084;1/22/09 10:59;25720;1200;Visa;54701;Boyceville                  ;WI;United States
13085;1/14/09 7:30;25721;1200;Visa;54702;Basauri;Pais Vasco;Spain
13086;1/19/09 1:52;25722;1200;Amex;54703;Melbourne;Victoria;Australia
13087;01/08/09 23:00;25723;1200;Visa;54704;Kemerburgaz;Istanbul;Turkey
13088;1/25/09 7:29;25724;1200;Diners;54705;Worcester;England;United Kingdom
13089;1/17/09 15:19;25725;1200;Visa;54706;Thurles;Tipperary;Ireland
13090;1/23/09 12:23;25726;1200;Mastercard;54707;Den Haag;Zuid-Holland;Netherlands
13091;1/24/09 8:45;25727;1200;Visa;54708;Cos Cob                     ;CT;United States
13092;1/27/09 3:45;25728;3600;Visa;54709;Bern;Bern;Switzerland
13093;1/29/09 23:48;25729;1200;Visa;54710;Leicester;England;United Kingdom
13094;01/03/09 18:43;25730;1200;Visa;54711;Cornwall;Ontario;Canada
13095;1/24/09 17:18;25731;3600;Visa;54711;Sterling                    ;VA;United States
13096;01/02/09 15:13;25732;1200;Visa;54701;Cork;Cork;Ireland
13097;01/08/09 10:44;25733;1200;Visa;54702;Mount Forest;Ontario;Canada
13098;1/29/09 8:13;25734;1200;Mastercard;54703;Ridgefield                  ;CT;United States
13099;1/24/09 10:26;25735;1200;Visa;54704;Porto Alegre;Rio Grande do Sul;Brazil
13100;1/24/09 12:56;25736;1200;Visa;54705;Cartierville;Quebec;Canada
13101;01/07/09 13:38;25737;1200;Mastercard;54706;Stuttgart;Baden-Wurttemberg;Germany
13102;1/23/09 15:38;25738;1200;Visa;54707;Manhattan                   ;NY;United States
13103;1/26/09 14:43;25739;1200;Visa;54708;Sneem;Kerry;Ireland
13104;1/17/09 20:33;25740;1200;Amex;54709;Alpharetta                  ;GA;United States
13105;01/05/09 09:15;25741;1200;Visa;54710;Sainte-Therese-de-Blainville;Quebec;Canada
13106;1/20/09 8:16;25742;1200;Mastercard;54711;Germantown                  ;TN;United States
13107;1/29/09 12:46;25743;1200;Visa;54700;Castleknock;Dublin;Ireland
13108;1/15/09 18:12;25744;1200;Diners;54701;Hono                        ;HI;United States
13109;1/23/09 13:55;25745;1200;Mastercard;54702;New Rochelle                ;NY;United States
13110;1/26/09 10:26;25746;1200;Visa;54703;Calgary;Alberta;Canada
13111;01/12/09 11:48;25747;1200;Mastercard;54704;South Waterford             ;ME;United States
13112;1/29/09 15:20;25748;1200;Mastercard;54705;Washington Township         ;OH;United States
13113;1/28/09 7:26;25749;1200;Visa;54706;Guelph;Ontario;Canada
13114;1/14/09 0:03;25750;3600;Mastercard;54707;Bunbury;Western Australia;Australia
13115;1/13/09 1:55;25751;1200;Mastercard;54708;Mettlach;Saarland;Germany
13116;01/12/09 23:21;25752;1200;Mastercard;54709;Oberwil;Basel-Country;Switzerland
13117;1/22/09 2:16;25753;1200;Visa;54710;Beykoz;Istanbul;Turkey
13118;1/29/09 12:53;25754;1200;Visa;54711;Arc-et-Senans;Franche-Comte;France
13119;1/28/09 11:36;25755;1200;Diners;54701;Grossbodungen;Thuringia;Germany
13120;1/19/09 6:50;25678;1200;Amex;54702;Bruxelles;Brussels (Bruxelles);Belgium
13121;1/30/09 5:20;25679;1200;Visa;54703;Kilcornan;Limerick;Ireland
13122;1/19/09 14:06;25680;1200;Mastercard;54704;Wilmington                  ;NC;United States
13123;01/08/09 09:43;25681;1200;Visa;54705;Aix-en-Provence;Provence-Alpes-Cote d'Azur;France
13124;1/23/09 9:09;25682;3600;Amex;54706;Lidingo;Stockholm;Sweden
13125;1/20/09 8:58;25683;1200;Visa;54707;Edmonton;Alberta;Canada
13126;01/02/09 13:35;25684;1200;Visa;54708;Antibes;Provence-Alpes-Cote d'Azur;France
13127;01/09/09 15:03;25685;1200;Visa;54709;Seattle                     ;WA;United States
13128;1/23/09 7:04;25686;1200;Amex;54710;Rowayton                    ;CT;United States
13129;1/17/09 10:14;25687;1200;Mastercard;54711;Simcoe;Ontario;Canada
13130;1/19/09 16:16;25688;1200;Mastercard;54712;Lebanon                     ;PA;United States
13131;1/20/09 13:54;25689;1200;Mastercard;54713;Birkdale;Queensland;Australia
13132;1/23/09 21:35;25690;1200;Visa;54714;Brisbane;Queensland;Australia
13133;1/21/09 23:41;25691;1200;Visa;54715;Strasbourg;Alsace;France
13134;1/21/09 4:11;25692;1200;Visa;54716;Suchdol;Prague;Czech Republic
13135;01/10/09 03:43;25693;1200;Visa;54717;Stuttgart;Baden-Wurttemberg;Germany
13136;1/15/09 18:08;25694;3600;Amex;54718;Villanova                   ;PA;United States
13137;1/20/09 14:48;25695;3600;Visa;54719;Norrkoping;Ostergotland;Sweden
13138;1/21/09 11:56;25696;1200;Visa;54720;Zumikon;Zurich;Switzerland
13139;1/30/09 6:18;25697;3600;Mastercard;54721;Balgach;St Gallen;Switzerland
13140;01/12/09 17:28;25698;1200;Amex;54722;Las Vegas                   ;NV;United States
13141;1/29/09 8:27;25699;3600;Visa;54723;Prague;Central Bohemia;Czech Republic
13142;1/24/09 12:43;25700;1200;Visa;54724;Warwick                     ;NY;United States
13143;01/07/09 10:49;25701;3600;Visa;54725;Silver Spring               ;MD;United States
13144;01/11/09 17:06;25702;1200;Visa;54726;Sacramento                  ;CA;United States
13145;1/30/09 6:17;25703;1200;Visa;54727;Blarney;Cork;Ireland
13146;01/07/09 10:52;25704;1200;Visa;54728;Ballyneety;Limerick;Ireland
13147;1/27/09 6:20;25705;1200;Mastercard;54729;Haymarket                   ;VA;United States
13148;1/21/09 20:02;25706;1200;Mastercard;54730;George Town; ;Cayman Isls
13149;01/04/09 16:23;25707;1200;Visa;54731;Scottsdale                  ;AZ;United States
13150;01/06/09 12:26;25708;1200;Visa;54732;Cambridge                   ;MA;United States
13151;01/11/09 04:34;25709;1200;Visa;54733;Chalfont Saint Peter;England;United Kingdom
13152;1/17/09 6:39;25710;1200;Diners;54734;Birmingham;England;United Kingdom
13153;01/04/09 03:41;25711;1200;Mastercard;54735;Den Haag;Zuid-Holland;Netherlands
13154;01/12/09 05:50;25712;7500;Mastercard;54736;Den Haag;Zuid-Holland;Netherlands
13155;01/03/09 13:43;25713;1200;Mastercard;54737;Newmarket;Cork;Ireland
13156;01/11/09 06:51;25714;1200;Visa;54738;Irpin';Kiev;Ukraine
13157;1/17/09 6:23;25715;1200;Visa;54739;Grosseto;Tuscany;Italy
13158;1/26/09 18:38;25716;1200;Visa;54740;Pembroke Pines              ;FL;United States
13159;1/31/09 13:26;25717;1200;Visa;54741;Waterford;Ontario;Canada
13160;1/21/09 2:20;25718;3600;Visa;54742;Carouge;Geneve;Switzerland
13161;1/18/09 13:25;25719;1200;Visa;54743;Chester                     ;CT;United States
13162;1/18/09 18:57;25720;1200;Mastercard;54744;Reston                      ;VA;United States
13163;1/31/09 1:59;25721;1200;Visa;54745;Milan;Lombardy;Italy
13164;1/25/09 16:08;25722;1200;Diners;54746;Vancouver;British Columbia;Canada
13165;1/16/09 19:13;25723;1200;Diners;54747;Alpharetta                  ;GA;United States
13166;1/31/09 15:25;25724;1200;Visa;54748;Ringgold                    ;GA;United States
13167;01/09/09 08:57;25725;1200;Diners;54749;Wall                        ;NJ;United States
13168;01/04/09 22:18;25726;3600;Mastercard;54750;Powell River;British Columbia;Canada
13169;01/10/09 15:18;25727;3600;Mastercard;54751;Huntington Beach            ;CA;United States
13170;1/16/09 19:47;25728;1200;Amex;54752;Los Gatos                   ;CA;United States
13171;1/25/09 8:16;25729;3600;Visa;54753;Oslo;Oslo;Norway
13172;1/25/09 8:48;25730;1200;Mastercard;54754;Oxford;England;United Kingdom
13173;1/17/09 9:12;25731;1200;Amex;54755;Alexandria                  ;VA;United States
13174;1/24/09 1:22;25732;1200;Visa;54756;Rome;Lazio;Italy
13175;1/27/09 15:09;25733;1200;Visa;54757;Random Lake                 ;WI;United States
13176;1/25/09 21:49;25734;1200;Mastercard;54758;San Francisco               ;CA;United States
13177;1/24/09 8:51;25735;1200;Mastercard;54759;Baluan;General Santos;Philippines
13178;01/06/09 14:08;25736;1200;Mastercard;54760;Brussels;Brussels (Bruxelles);Belgium
13179;1/17/09 14:06;25737;1200;Amex;54761;Bedford Corners             ;NY;United States
13180;1/21/09 12:38;25738;1200;Visa;54762;Istanbul;Istanbul;Turkey
13181;1/30/09 23:49;25739;3600;Visa;54763;Hilversum;Noord-Holland;Netherlands
13182;01/12/09 12:00;25740;1200;Mastercard;54764;Milford                     ;ME;United States
13183;1/29/09 21:40;25741;1200;Visa;54765;Vancouver;British Columbia;Canada
13184;1/24/09 13:38;25742;1200;Mastercard;54766;Kidderminster;England;United Kingdom
13185;1/25/09 13:50;25743;3600;Visa;54767;Lausanne;Vaud;Switzerland
13186;01/12/09 13:41;25744;1200;Amex;54768;Claygate;England;United Kingdom
13187;01/05/09 11:44;25745;1200;Visa;54769;Laasby;Arhus;Denmark
13188;01/02/09 08:31;25746;1200;Visa;54770;Budaors;Pest;Hungary
13189;1/31/09 7:13;25747;1200;Amex;54771;London;England;United Kingdom
13190;1/20/09 2:17;25748;1200;Diners;54772;Santo Domingo City;Distrito Nacional;Dominican Republic
13191;1/25/09 20:15;25749;1200;Visa;54773;Croton On Hudson            ;NY;United States
13192;1/25/09 19:44;25750;1200;Mastercard;54774;Vespasiano;Minas Gerais;Brazil
13193;1/30/09 9:00;25751;1200;Mastercard;54775;Nashville                   ;TN;United States
13194;01/07/09 19:18;25752;1200;Mastercard;54776;Ottawa;Ontario;Canada
13195;01/04/09 10:18;25753;1200;Mastercard;54777;Naples                      ;FL;United States
13196;1/23/09 14:57;25754;1200;Mastercard;54778;Bridgewater                 ;NJ;United States
13197;01/12/09 10:08;25755;3600;Mastercard;54779;Washington                  ;DC;United States
13198;1/19/09 4:22;25678;1200;Diners;54780;Hagen;Lorraine;France
13199;1/21/09 21:37;25679;1200;Visa;54781;Taicheng;Guangdong;China
13200;1/25/09 4:34;25680;1200;Mastercard;54782;Groningen;Groningen;Netherlands
13201;1/30/09 1:09;25681;1200;Mastercard;54783;Villars;Vaud;Switzerland
13202;1/26/09 15:16;25682;1200;Visa;54784;Huntersville                ;NC;United States
13203;1/15/09 15:56;25683;3600;Visa;54785;Cartersburg                 ;IN;United States
13204;01/02/09 20:47;25684;1200;Visa;54786;Flower Mound                ;TX;United States
13205;1/25/09 9:36;25685;1200;Visa;54787;Rochester                   ;MI;United States
13206;1/20/09 20:09;25686;1200;Visa;54788;Dubai;Dubayy;United Arab Emirates
13207;01/08/09 11:14;25687;3600;Visa;54711;Langnau;Zurich;Switzerland
13208;01/06/09 20:39;25688;3600;Mastercard;54701;Mission;British Columbia;Canada
13209;01/06/09 18:10;25689;1200;Visa;54702;Columbus                    ;OH;United States
13210;01/11/09 06:46;25690;3600;Visa;54703;Clondalkin;Dublin;Ireland
13211;1/19/09 14:26;25691;1200;Mastercard;54704;Harold's Cross;Dublin;Ireland
13212;1/31/09 6:14;25692;1200;Diners;54705;Sag Harbor                  ;NY;United States
13213;01/06/09 09:31;25693;1200;Visa;54706;San Diego                   ;CA;United States
13214;1/21/09 7:31;25694;1200;Mastercard;54707;Wilmington                  ;DE;United States
13215;1/20/09 17:23;25695;3600;Visa;54708;Toronto;Ontario;Canada
13216;1/29/09 12:10;25696;1200;Amex;54709;Issaquah                    ;WA;United States
13217;1/24/09 23:21;25697;1200;Visa;54710;Phuket;Phuket;Thailand
13218;1/28/09 10:37;25698;1200;Visa;54711;Athina;Attiki;Greece
13219;1/30/09 14:36;25699;1200;Visa;54711;Geneve;Geneve;Switzerland
13220;1/21/09 2:07;25700;1200;Mastercard;54701;Chichester;England;United Kingdom
13221;1/26/09 6:37;25701;1200;Visa;54702;Massagno;Ticino;Switzerland
13222;01/04/09 14:27;25702;1200;Visa;54703;Cardiff;Wales;United Kingdom
13223;01/09/09 03:03;25703;3600;Amex;54704;Ferney-Voltaire;Rhone-Alpes;France
13224;01/08/09 19:26;25704;3600;Visa;54705;Mableton                    ;GA;United States
13225;01/10/09 16:02;25705;1200;Visa;54706;San Diego                   ;CA;United States
13226;01/06/09 06:31;25706;1200;Visa;54707;La Louviere;Hainaut;Belgium
13227;1/23/09 13:13;25707;1200;Mastercard;54708;Minneapolis                 ;MN;United States
13228;1/18/09 17:55;25708;1200;Amex;54709;Mafra;Santa Catarina;Brazil
13229;01/05/09 15:15;25709;1200;Amex;54710;Ashford;England;United Kingdom
13230;01/02/09 10:32;25710;1200;Mastercard;54711;Edmonton;Alberta;Canada
13231;1/25/09 9:27;25711;1200;Visa;54711;London;England;United Kingdom
13232;01/05/09 06:12;25712;1200;Diners;54701;Lucca;Tuscany;Italy
13233;01/06/09 02:41;25713;1200;Visa;54702;Perth;Western Australia;Australia
13234;1/27/09 14:42;25714;3600;Mastercard;54703;Arlington                   ;VA;United States
13235;01/08/09 12:03;25715;1200;Diners;54704;Calgary;Alberta;Canada
13236;1/29/09 12:16;25716;1200;Mastercard;54705;Chiefland                   ;FL;United States
13237;1/19/09 10:47;25717;1200;Mastercard;54706;Stavenger;Rogaland;Norway
13238;01/08/09 02:49;25718;3600;Mastercard;54707;Begnins;Vaud;Switzerland
13239;1/19/09 17:40;25719;1200;Visa;54708;Newton                      ;MA;United States
13240;01/11/09 00:15;25720;1200;Mastercard;54709;Den Haag;Zuid-Holland;Netherlands
13241;1/16/09 5:12;25721;3600;Visa;54710;Berikon;Aargau;Switzerland
13242;1/19/09 6:52;25722;1200;Diners;54711;Santa Barbaraa;Heredia;Costa Rica
13243;1/26/09 1:14;25723;1200;Visa;54711;Churra;Murcia;Spain
13244;1/30/09 10:31;25724;1200;Mastercard;54701;Castle Rock                 ;CO;United States
13245;1/23/09 5:52;25725;1200;Amex;54702;Zug;Zug;Switzerland
13246;01/07/09 09:54;25726;1200;Visa;54703;Ashford;England;United Kingdom
13247;01/01/09 16:44;25727;1200;Amex;54704;Rockville                   ;MD;United States
13248;1/23/09 9:27;25728;1200;Mastercard;54705;Madrid;Madrid;Spain
13249;1/22/09 12:56;25729;1200;Visa;54706;Aasgaardstrand;Vestfold;Norway
13250;1/16/09 13:35;25730;1200;Visa;54707;Milano;Lombardy;Italy
13251;1/13/09 9:26;25731;1200;Visa;54708;Anieres;Geneve;Switzerland
13252;1/25/09 11:35;25732;7500;Mastercard;54709;Fresno                      ;TX;United States
13253;1/26/09 14:02;25733;1200;Mastercard;54710;Fresno                      ;TX;United States
13254;01/07/09 13:26;25734;1200;Visa;54711;Warwick;Quebec;Canada
13255;1/15/09 11:45;25735;1200;Diners;54711;Watford;England;United Kingdom
13256;1/27/09 12:02;25736;1200;Visa;54700;Waterford;Waterford;Ireland
13257;1/28/09 14:09;25737;1200;Visa;54701;Pruszkow;Mazowieckie;Poland
13258;1/23/09 7:13;25738;1200;Visa;54702;Hamilton;Hamilton;Bermuda
13259;1/22/09 15:59;25739;3600;Visa;54703;Ottawa;Ontario;Canada
13260;1/16/09 10:27;25740;1200;Mastercard;54704;Montgomery                  ;TX;United States
13261;1/26/09 22:45;25741;1200;Amex;54705;Tokyo;Tokyo;Japan
13262;1/25/09 18:33;25742;1200;Mastercard;54706;Manteno                     ;IL;United States
13263;1/16/09 6:13;25743;1200;Mastercard;54707;Benoni;Gauteng;South Africa
13264;01/12/09 17:19;25744;3600;Diners;54708;Winter Haven                ;FL;United States
13265;01/02/09 04:21;25745;1200;Visa;54709;Tranby;Buskerud;Norway
13266;01/05/09 03:03;25746;1200;Diners;54710;Cork;Cork;Ireland
13267;1/15/09 15:22;25747;1200;Visa;54711;Fort Lauderdale             ;FL;United States
13268;1/26/09 5:38;25748;3600;Amex;54701;Cranberry Twp               ;PA;United States
13269;1/24/09 10:38;25749;1200;Visa;54702;Arlington                   ;VA;United States
13270;01/02/09 07:30;25750;1200;Mastercard;54703;Lake Ronkonkoma;NY;United States
13271;1/26/09 6:38;25751;1200;Visa;54704;Alexandria                  ;VA;United States
13272;1/17/09 7:56;25752;7500;Diners;54705;Lipari;Sicilia;Italy
13273;1/17/09 7:58;25753;7500;Diners;54706;Lipari;Sicilia;Italy
13274;1/18/09 4:32;25754;1200;Diners;54707;Lipari;Sicilia;Italy
13275;1/26/09 8:00;25755;1200;Amex;54708;Bluffton                    ;SC;United States
13276;01/11/09 08:41;25678;1200;Amex;54709;Winter Spgs                 ;FL;United States
13277;1/21/09 10:32;25679;1200;Mastercard;54710;Chelmsford                  ;MA;United States
13278;1/29/09 12:27;25680;1200;Mastercard;54711;Cabinteely;Dublin;Ireland
13279;1/13/09 13:19;25681;3600;Mastercard;54712;Toronto;Ontario;Canada
13280;1/31/09 18:12;25682;1200;Visa;54713;Cincinnati                  ;OH;United States
13281;1/22/09 15:35;25683;1200;Visa;54714;Houston                     ;TX;United States
13282;01/05/09 11:24;25684;1200;Amex;54715;Rodeo                       ;CA;United States
13283;1/23/09 11:23;25685;1200;Mastercard;54716;Poughkeepsie                ;NY;United States
13284;01/07/09 20:55;25686;1200;Mastercard;54717;Cincinnati                  ;OH;United States
13285;1/13/09 9:40;25687;1200;Visa;54718;North Eastham               ;MA;United States
13286;1/25/09 15:18;25688;3600;Visa;54719;Sitka                       ;AK;United States
13287;1/30/09 20:58;25689;3600;Mastercard;54720;Carcross;Yukon Territory;Canada
13288;1/31/09 4:50;25690;1200;Mastercard;54721;Taby;Stockholm;Sweden
13289;1/20/09 10:05;25691;3600;Visa;54722;Calgary;Alberta;Canada
13290;01/09/09 05:15;25692;1200;Visa;54723;Alcobendas;Madrid;Spain
13291;1/13/09 7:09;25693;3600;Amex;54724;Chicago                     ;IL;United States
13292;01/03/09 11:03;25694;1200;Mastercard;54725;Sammamish                   ;WA;United States
13293;1/17/09 20:51;25695;1200;Visa;54726;Waiau Pa;Auckland;New Zealand
13294;01/05/09 07:55;25696;1200;Mastercard;54727;Ewa Beach                   ;HI;United States
13295;1/25/09 14:40;25697;1200;Visa;54728;Statesville                 ;NC;United States
13296;1/25/09 17:55;25698;1200;Visa;54729;Kapaa                       ;HI;United States
13297;01/03/09 12:54;25699;1200;Diners;54730;Burbank                     ;CA;United States
13298;1/22/09 3:57;25700;3600;Mastercard;54731;Oegstgeest;Zuid-Holland;Netherlands
13299;1/23/09 5:11;25701;1200;Visa;54732;Blackrock;Dublin;Ireland
13300;1/25/09 11:52;25702;3600;Mastercard;54733;WalcProduct3ee;Tyrol;Austria
13301;01/10/09 04:12;25703;1200;Visa;54734;Foxrock;Dublin;Ireland
13302;01/10/09 09:32;25704;3600;Mastercard;54735;Hilton Head                 ;SC;United States
13303;1/22/09 12:45;25705;7500;Visa;54736;Valley Center               ;CA;United States
13304;01/06/09 18:11;25706;3600;Mastercard;54737;Swampscott                  ;MA;United States
13305;1/19/09 5:56;25707;1200;Visa;54738;Edinburgh;Scotland;United Kingdom
13306;1/25/09 10:50;25708;1200;Diners;54739;San Antonio                 ;TX;United States
13307;1/14/09 8:38;25709;1200;Visa;54740;Bristol                     ;RI;United States
13308;01/02/09 17:24;25710;3600;Diners;54741;Perth;Western Australia;Australia
13309;01/07/09 18:15;25711;1200;Mastercard;54742;Greenville                  ;TX;United States
13310;01/03/09 21:19;25712;1200;Visa;54743;Pls Vrds Est                ;CA;United States
13311;01/04/09 05:13;25713;1200;Visa;54744;Hradec Kralove;East Bohemia;Czech Republic
13312;01/04/09 09:28;25714;1200;Visa;54745;Maidstone;England;United Kingdom
13313;01/02/09 04:34;25715;1200;Visa;54746;Saint Albans;England;United Kingdom
13314;1/22/09 11:10;25716;1200;Mastercard;54747;Voluntari;Bucuresti;Romania
13315;01/07/09 12:06;25717;1200;Visa;54748;Nadur; ;Malta
13316;1/29/09 13:25;25718;1200;Diners;54749;Morrison                    ;CO;United States
13317;1/27/09 2:57;25719;1200;Visa;54750;Cobham;England;United Kingdom
13318;01/07/09 13:19;25720;1200;Visa;54751;Izmir;Izmir;Turkey
13319;1/23/09 10:04;25721;1200;Mastercard;54752;Hollywood                   ;CA;United States
13320;1/19/09 4:55;25722;1200;Visa;54753;Brighton;England;United Kingdom
13321;1/28/09 22:02;25723;1200;Visa;54754;Hawera;Taranaki;New Zealand
13322;01/04/09 18:57;25724;1200;Mastercard;54755;Worongary;Queensland;Australia
13323;01/12/09 20:31;25725;1200;Visa;54756;Atlantida;Guatemala;Guatemala
13324;1/24/09 12:00;25726;1200;Visa;54757;El Escorial;Madrid;Spain
13325;1/28/09 11:19;25727;1200;Visa;54758;Morrison                    ;CO;United States
13326;01/07/09 17:48;25728;1200;Mastercard;54759;Augusta                     ;GA;United States
13327;1/23/09 12:42;25729;3600;Mastercard;54760;Avalon;New South Wales;Australia
13328;01/07/09 19:48;25730;3600;Mastercard;54761;Sydney;New South Wales;Australia
